Timestamp,var1,var2,var3,var_4,var_5
2018-01-28 18:20:00,191.1057360187042,12.52992505157296,52.79710321426391,60.23210623419196,103.323799133301
2018-01-28 18:30:00,190.78974208545733,46.911271739009216,52.17962074279785,17.16234980354532,157.09167840728708
2018-01-28 18:40:00,182.0724027828161,63.83442826704545,51.773676363627125,28.02853084415584,218.48871884229703
2018-01-28 18:50:00,1485.1513303537845,78.55767073155923,51.18057626088461,51.911426706544304,333.3144658367904
2018-01-28 19:00:00,4647.943484883153,98.23151041666668,50.80955972671509,84.88628472222223,500.32172678288737
2018-01-28 19:10:00,4929.579913609435,98.23151041666668,50.62965272267657,86.059765625,498.8095767633234
2018-01-28 19:20:00,5118.009725777099,98.23151041666668,50.40559215545653,86.551875,497.6275802342311
2018-01-28 19:30:00,5327.486298956795,98.23151041666668,50.513669204711896,86.50294921874999,495.3671580550942
2018-01-28 19:40:00,5541.986822311534,98.23151041666668,50.23688799540203,86.56286458333332,494.4048825695201
2018-01-28 19:50:00,5720.141482544093,98.23151041666668,50.42536252339682,86.52281901041667,493.1811563045705
2018-01-28 20:00:00,5884.07385396009,98.23151041666668,50.41745427449544,86.51015625,492.9627909596646
2018-01-28 20:10:00,6059.610012086671,98.23151041666668,50.48203595479329,86.51477864583333,492.3127155026901
2018-01-28 20:20:00,6465.976564884295,98.23151041666668,50.49983029047648,86.52600260416668,491.3453677732762
2018-01-28 20:30:00,7087.976639372166,98.23151041666668,50.2144828160604,86.56817708333332,487.6685556923999
2018-01-28 20:40:00,7711.139087326746,99.02130208333332,48.29020252227782,86.509375,485.3005531245664
2018-01-28 20:50:00,8885.458880761418,99.21875,48.80606741587321,86.4921875,479.0143000305181
2018-01-28 21:00:00,9389.606659798565,99.21875,48.71723442077638,86.500390625,477.875144426642
2018-01-28 21:10:00,9698.393803455096,99.234375,48.64013172785442,86.51953125,476.3475408305192
2018-01-28 21:20:00,9899.752346145997,99.2484375,48.68164803187052,86.52158203125,474.530998098298
2018-01-28 21:30:00,10050.125484060662,99.234375,45.88946517308553,86.5091796875,474.4934710772013
2018-01-28 21:40:00,9986.080801449443,99.234375,44.6841537475586,86.500390625,474.0474753434936
2018-01-28 21:50:00,10151.788609796453,99.234375,44.71315008799236,86.54118489583334,473.5624664406526
2018-01-28 22:00:00,10133.87542382298,99.2234375,44.743463420867926,86.6298828125,472.613920024903
2018-01-28 22:10:00,10246.56241625948,99.20703125,44.73819198608399,86.71484375,472.7630253812961
2018-01-28 22:20:00,10410.980588652284,99.21640625,44.75664424896241,86.67578125,471.6983917006094
2018-01-28 22:30:00,10994.794356507367,99.21875,44.88844426472983,86.5265625,470.13339349188993
2018-01-28 22:40:00,10248.406843699133,97.22111446496211,44.70128898620608,82.88167358757619,457.8944169958522
2018-01-28 22:50:00,10857.95633256477,97.876953125,44.66702067057294,83.90436197916667,459.0344855637427
2018-01-28 23:00:00,11178.306837012578,98.015625,44.65120417277019,84.24498697916667,460.2804344847981
2018-01-28 23:10:00,11278.38326719886,98.088671875,43.18558823267619,84.3246310763889,460.03308584854847
2018-01-28 23:20:00,11920.13332895754,98.22578125,42.7269240061442,84.35654296875,457.5225819100332
2018-01-28 23:30:00,10437.710894858212,94.64632056451612,42.69792823791504,78.20482606630068,435.1316026053407
2018-01-28 23:40:00,10304.786375301755,93.31328125,42.72626511255899,76.07106584821429,425.80502752217615
2018-01-28 23:50:00,10585.163923941464,93.467578125,42.726924387613934,76.3600818452381,426.9087520359584
2018-01-29 00:00:00,11087.26181999571,93.66171875,42.30121014912923,76.82380208333333,426.0942881122388
